datetime,pm2_5,pm10,nitrogen_dioxide,ozone,temperature,humidity,wind_speed,precipitation,total_ridership,hour,day_of_week,month,is_weekend
2024-06-11 08:00:00,10.4,14.8,18.4,20.0,15.4,80,9.7,0.0,410382.0,8,1,6,0
2024-06-11 09:00:00,9.1,13.0,18.6,21.0,13.9,89,6.1,0.0,251554.0,9,1,6,0
2024-06-11 10:00:00,8.5,12.1,16.3,29.0,14.2,89,6.9,0.0,160506.0,10,1,6,0
2024-06-11 11:00:00,7.9,11.3,12.9,39.0,15.4,84,8.3,0.0,145203.0,11,1,6,0
2024-06-11 12:00:00,2.5,3.6,10.3,49.0,17.0,75,7.6,0.0,153623.0,12,1,6,0
2024-06-11 13:00:00,3.2,4.5,10.1,56.0,18.9,64,8.6,0.0,173232.0,13,1,6,0
2024-06-11 14:00:00,3.8,5.5,9.9,67.0,20.0,59,5.8,0.0,217098.0,14,1,6,0
2024-06-11 15:00:00,4.0,5.7,9.4,76.0,21.2,55,7.3,0.0,275771.0,15,1,6,0
2024-06-11 16:00:00,4.3,6.2,8.4,83.0,21.7,52,9.2,0.0,327291.0,16,1,6,0
2024-06-11 17:00:00,4.5,6.6,7.1,89.0,21.8,51,9.7,0.0,419923.0,17,1,6,0
2024-06-11 18:00:00,5.1,7.5,6.4,93.0,22.7,48,8.7,0.0,305540.0,18,1,6,0
2024-06-11 19:00:00,5.9,8.5,5.5,97.0,23.4,48,8.6,0.1,188030.0,19,1,6,0
2024-06-11 20:00:00,6.4,9.4,5.1,100.0,23.3,49,6.9,0.2,132385.0,20,1,6,0
2024-06-11 21:00:00,7.2,10.4,8.4,97.0,23.2,47,4.0,0.3,110151.0,21,1,6,0
2024-06-11 22:00:00,8.1,11.8,18.4,83.0,22.3,52,6.2,0.3,82481.0,22,1,6,0
2024-06-11 23:00:00,9.9,14.3,32.1,63.0,20.9,66,10.8,0.2,46447.0,23,1,6,0
2024-06-12 00:00:00,26.1,37.6,50.7,21.0,20.0,68,11.4,0.0,24476.0,0,2,6,0
2024-06-12 01:00:00,33.6,48.4,54.3,16.0,19.0,71,9.9,0.0,8849.0,1,2,6,0
2024-06-12 02:00:00,38.6,55.4,58.9,8.0,18.1,81,5.0,0.0,5432.0,2,2,6,0
2024-06-12 03:00:00,40.2,57.6,60.8,3.0,17.4,85,6.2,0.0,6721.0,3,2,6,0
2024-06-12 04:00:00,38.1,54.5,57.9,2.0,17.6,80,8.8,0.0,18583.0,4,2,6,0
2024-06-12 05:00:00,31.0,44.4,52.2,2.0,17.0,76,10.8,0.0,67046.0,5,2,6,0
2024-06-12 06:00:00,24.4,34.9,45.6,5.0,16.3,79,9.2,0.0,152203.0,6,2,6,0
2024-06-12 07:00:00,20.4,29.2,37.9,10.0,15.6,83,7.2,0.0,309222.0,7,2,6,0
2024-06-12 08:00:00,18.1,26.0,29.4,16.0,15.1,85,7.2,0.0,393626.0,8,2,6,0
2024-06-12 09:00:00,16.8,24.0,22.7,22.0,14.5,88,6.6,0.0,246191.0,9,2,6,0
2024-06-12 10:00:00,16.4,23.5,19.2,26.0,14.5,89,5.4,0.0,157441.0,10,2,6,0
2024-06-12 11:00:00,16.6,23.9,17.5,30.0,16.2,81,6.8,0.0,145269.0,11,2,6,0
2024-06-12 12:00:00,17.1,24.4,16.0,36.0,18.0,71,7.3,0.0,153383.0,12,2,6,0
2024-06-12 13:00:00,17.8,25.6,14.0,47.0,20.5,62,6.2,0.0,171158.0,13,2,6,0
2024-06-12 14:00:00,14.8,21.4,12.2,61.0,22.1,55,8.2,0.0,213479.0,14,2,6,0
2024-06-12 15:00:00,11.9,17.2,10.5,73.0,22.8,51,12.0,0.0,263866.0,15,2,6,0
2024-06-12 16:00:00,10.9,15.7,8.8,80.0,23.1,49,11.1,0.0,315461.0,16,2,6,0
2024-06-12 17:00:00,10.2,14.7,7.2,85.0,24.0,47,12.1,0.0,403496.0,17,2,6,0
2024-06-12 18:00:00,8.7,12.6,6.3,88.0,24.9,44,11.9,0.0,299028.0,18,2,6,0
2024-06-12 19:00:00,7.9,11.4,4.6,91.0,25.8,41,12.8,0.0,187585.0,19,2,6,0
2024-06-12 20:00:00,7.0,10.2,3.6,92.0,25.5,40,9.2,0.0,140732.0,20,2,6,0
2024-06-12 21:00:00,7.0,10.1,7.7,89.0,24.0,51,10.1,0.0,115000.0,21,2,6,0
2024-06-12 22:00:00,8.0,11.6,21.7,79.0,22.2,65,18.0,0.0,94613.0,22,2,6,0
2024-06-12 23:00:00,12.7,18.5,40.7,65.0,20.8,71,15.7,0.0,52724.0,23,2,6,0
2024-06-13 00:00:00,26.0,38.1,55.1,54.0,20.1,76,5.9,0.0,26235.0,0,3,6,0
2024-06-13 01:00:00,32.9,48.7,60.9,51.0,20.0,79,7.2,0.0,9680.0,1,3,6,0
2024-06-13 02:00:00,33.4,49.6,61.9,51.0,19.0,83,10.0,0.0,5906.0,2,3,6,0
2024-06-13 03:00:00,30.5,45.5,60.2,51.0,18.0,85,9.4,0.0,6847.0,3,3,6,0
2024-06-13 04:00:00,27.5,41.1,54.8,49.0,16.8,89,6.4,0.0,18274.0,4,3,6,0
2024-06-13 05:00:00,25.3,37.6,46.6,45.0,15.8,91,8.7,0.0,66208.0,5,3,6,0
2024-06-13 06:00:00,23.2,34.5,40.3,42.0,15.4,92,7.7,0.0,147376.0,6,3,6,0
2024-06-13 07:00:00,22.1,32.6,38.3,37.0,14.8,92,8.9,0.0,297404.0,7,3,6,0
2024-06-13 08:00:00,21.7,31.9,38.2,32.0,14.4,93,7.5,0.0,375354.0,8,3,6,0
2024-06-13 09:00:00,22.0,32.2,37.4,30.0,13.9,93,7.9,0.0,242120.0,9,3,6,0
2024-06-13 10:00:00,23.1,33.6,35.0,31.0,14.7,89,6.4,0.0,162519.0,10,3,6,0
2024-06-13 11:00:00,24.6,35.6,32.0,34.0,16.9,77,7.9,0.0,149222.0,11,3,6,0
2024-06-13 12:00:00,30.3,43.5,29.8,47.0,19.9,67,5.2,0.0,159041.0,12,3,6,0
2024-06-13 13:00:00,29.0,41.7,25.7,69.0,23.0,57,4.9,0.0,177482.0,13,3,6,0
2024-06-13 14:00:00,26.0,37.3,19.9,100.0,25.3,52,5.5,0.0,220681.0,14,3,6,0
2024-06-13 15:00:00,21.9,31.5,14.8,126.0,27.0,48,9.3,0.0,274788.0,15,3,6,0
2024-06-13 16:00:00,17.8,25.8,10.9,141.0,28.5,42,11.4,0.0,319800.0,16,3,6,0
2024-06-13 17:00:00,16.6,24.2,7.7,151.0,29.0,40,16.6,0.0,399630.0,17,3,6,0
2024-06-13 18:00:00,15.0,21.8,6.2,155.0,28.0,49,24.1,0.0,298434.0,18,3,6,0
2024-06-13 19:00:00,13.1,19.1,7.1,152.0,26.9,47,30.9,0.0,194777.0,19,3,6,0
2024-06-13 20:00:00,11.8,17.1,9.7,144.0,26.7,47,31.2,0.0,150954.0,20,3,6,0
2024-06-13 21:00:00,11.6,17.2,12.6,134.0,26.3,54,30.4,0.0,130456.0,21,3,6,0
2024-06-13 22:00:00,12.3,18.3,15.8,123.0,25.5,56,29.5,0.0,99353.0,22,3,6,0
2024-06-13 23:00:00,12.8,19.0,19.3,110.0,23.8,64,24.6,0.0,59780.0,23,3,6,0
2024-06-14 00:00:00,10.9,16.5,24.5,93.0,23.5,61,25.7,0.0,29462.0,0,4,6,0
2024-06-14 01:00:00,9.5,14.4,22.7,90.0,23.4,62,19.5,0.0,11741.0,1,4,6,0
2024-06-14 02:00:00,9.3,14.0,20.2,87.0,22.8,63,15.1,0.0,6979.0,2,4,6,0
2024-06-14 03:00:00,9.7,14.6,18.1,83.0,22.0,66,16.1,0.0,7011.0,3,4,6,0
2024-06-14 04:00:00,10.3,15.6,16.9,80.0,21.2,68,15.1,0.0,18215.0,4,4,6,0
2024-06-14 05:00:00,10.7,16.2,16.0,76.0,20.9,71,15.5,0.0,65157.0,5,4,6,0
2024-06-14 06:00:00,10.6,16.0,15.3,74.0,20.6,75,12.4,0.0,135446.0,6,4,6,0
2024-06-14 07:00:00,10.4,15.8,14.6,73.0,20.0,79,10.5,0.0,234885.0,7,4,6,0
2024-06-14 08:00:00,10.4,15.8,14.0,72.0,19.8,79,11.3,0.0,267304.0,8,4,6,0
2024-06-14 09:00:00,10.5,15.9,13.6,73.0,19.5,80,10.9,0.0,188539.0,9,4,6,0
2024-06-14 10:00:00,10.7,16.4,13.4,73.0,19.5,81,10.0,0.0,152453.0,10,4,6,0
2024-06-14 11:00:00,11.1,17.0,13.4,75.0,21.0,77,12.8,0.0,156027.0,11,4,6,0
2024-06-14 12:00:00,9.7,14.8,14.3,72.0,22.8,72,15.1,0.0,170935.0,12,4,6,0
2024-06-14 13:00:00,10.6,15.9,14.2,79.0,25.0,68,13.3,0.0,187868.0,13,4,6,0
2024-06-14 14:00:00,12.3,18.5,14.0,90.0,26.6,65,13.0,0.0,224207.0,14,4,6,0
2024-06-14 15:00:00,15.4,22.8,13.3,105.0,28.2,60,13.4,0.0,267908.0,15,4,6,0
2024-06-14 16:00:00,16.7,24.7,11.0,132.0,29.6,57,7.2,0.0,295873.0,16,4,6,0
2024-06-14 17:00:00,16.6,24.7,8.2,164.0,29.6,57,10.3,0.0,315043.0,17,4,6,0
2024-06-14 18:00:00,16.2,23.9,7.5,180.0,25.5,73,12.1,8.0,259880.0,18,4,6,0
2024-06-14 19:00:00,15.9,23.6,9.9,169.0,23.8,85,5.3,5.6,171163.0,19,4,6,0
2024-06-14 20:00:00,18.6,27.4,14.5,143.0,24.1,83,9.9,0.5,128199.0,20,4,6,0
2024-06-14 21:00:00,21.8,31.9,20.8,119.0,25.7,78,5.4,0.0,106143.0,21,4,6,0
2024-06-14 22:00:00,23.9,34.7,30.6,102.0,25.3,75,5.7,0.0,100006.0,22,4,6,0
2024-06-14 23:00:00,27.5,39.6,42.0,86.0,23.5,84,5.7,0.8,67541.0,23,4,6,0
2024-06-15 00:00:00,35.7,52.0,58.0,24.0,21.5,95,10.9,2.7,37479.0,0,5,6,1
2024-06-15 01:00:00,42.6,61.5,58.8,19.0,20.8,93,4.9,1.1,17703.0,1,5,6,1
2024-06-15 02:00:00,29.9,43.1,59.7,12.0,21.2,85,2.6,0.2,10265.0,2,5,6,1
2024-06-15 03:00:00,26.1,37.8,58.3,7.0,20.5,90,7.8,0.0,7815.0,3,5,6,1
2024-06-15 04:00:00,29.5,42.6,53.5,6.0,19.1,93,6.4,0.0,11430.0,4,5,6,1
2024-06-15 05:00:00,22.9,33.2,46.5,8.0,19.9,89,6.1,0.0,24752.0,5,5,6,1
2024-06-15 06:00:00,22.2,32.0,38.8,12.0,19.1,93,6.2,0.0,49469.0,6,5,6,1
2024-06-15 07:00:00,20.8,30.2,29.8,21.0,19.4,90,11.3,0.0,70460.0,7,5,6,1
2024-06-15 08:00:00,15.9,22.9,20.1,33.0,18.4,88,13.9,0.0,88981.0,8,5,6,1
2024-06-15 09:00:00,10.4,14.8,12.8,42.0,17.5,85,16.4,0.0,111116.0,9,5,6,1
2024-06-15 10:00:00,7.1,10.0,9.7,45.0,17.1,84,17.7,0.0,126685.0,10,5,6,1
2024-06-15 11:00:00,7.1,10.0,8.9,44.0,18.0,82,18.3,0.0,139428.0,11,5,6,1
2024-06-15 12:00:00,5.7,8.2,8.0,48.0,19.4,74,22.6,0.0,154651.0,12,5,6,1
2024-06-15 13:00:00,8.2,11.6,7.2,56.0,21.1,64,21.3,0.0,167404.0,13,5,6,1
2024-06-15 14:00:00,8.5,12.1,6.1,67.0,22.9,56,19.8,0.0,177139.0,14,5,6,1
2024-06-15 15:00:00,7.4,10.4,5.1,78.0,24.0,47,20.9,0.0,185733.0,15,5,6,1
2024-06-15 16:00:00,6.3,8.8,4.3,88.0,24.6,44,19.1,0.0,187158.0,16,5,6,1
2024-06-15 17:00:00,5.8,8.2,3.6,98.0,25.5,42,15.7,0.0,181197.0,17,5,6,1
2024-06-15 18:00:00,5.4,7.7,3.2,104.0,26.6,38,16.3,0.0,168868.0,18,5,6,1
2024-06-15 19:00:00,5.3,7.5,2.5,105.0,27.1,35,15.3,0.0,146182.0,19,5,6,1
2024-06-15 20:00:00,5.3,7.5,2.1,103.0,27.4,31,16.5,0.0,117848.0,20,5,6,1
2024-06-15 21:00:00,5.3,7.5,4.0,96.0,27.0,29,18.8,0.0,107657.0,21,5,6,1
2024-06-15 22:00:00,5.5,7.7,10.6,82.0,26.1,33,18.2,0.0,98607.0,22,5,6,1
2024-06-15 23:00:00,6.7,9.5,19.6,64.0,25.0,41,9.0,0.0,72371.0,23,5,6,1
2024-06-16 00:00:00,10.8,15.3,30.5,50.0,22.0,61,9.2,0.0,39380.0,0,6,6,1
2024-06-16 01:00:00,13.2,18.9,29.6,48.0,19.8,62,10.4,0.0,19558.0,1,6,6,1
2024-06-16 02:00:00,13.2,18.7,28.2,46.0,18.6,65,8.4,0.0,11550.0,2,6,6,1
2024-06-16 03:00:00,12.0,17.0,25.7,45.0,18.1,64,7.7,0.0,8490.0,3,6,6,1
2024-06-16 04:00:00,10.6,15.0,21.0,47.0,17.8,61,10.0,0.0,9932.0,4,6,6,1
2024-06-16 05:00:00,9.8,13.9,15.2,50.0,17.4,62,11.3,0.0,17153.0,5,6,6,1
2024-06-16 06:00:00,9.5,13.5,11.1,51.0,16.2,68,9.5,0.0,31511.0,6,6,6,1
2024-06-16 07:00:00,9.4,13.3,10.3,47.0,15.8,70,11.2,0.0,47811.0,7,6,6,1
2024-06-16 08:00:00,9.2,13.1,11.3,42.0,15.4,71,11.4,0.0,63802.0,8,6,6,1
2024-06-16 09:00:00,9.0,12.7,12.2,39.0,14.8,73,12.1,0.0,84227.0,9,6,6,1
2024-06-16 10:00:00,9.1,12.9,12.4,41.0,14.5,73,12.6,0.0,101240.0,10,6,6,1
2024-06-16 11:00:00,9.4,13.4,12.4,46.0,15.6,69,12.9,0.0,115631.0,11,6,6,1
2024-06-16 12:00:00,5.9,8.4,11.2,52.0,17.3,56,14.7,0.0,129241.0,12,6,6,1
2024-06-16 13:00:00,6.0,8.6,10.9,61.0,19.3,51,15.1,0.0,137412.0,13,6,6,1
2024-06-16 14:00:00,5.2,7.4,10.5,74.0,21.0,45,14.5,0.0,142574.0,14,6,6,1
2024-06-16 15:00:00,5.0,7.2,10.0,86.0,22.2,42,12.9,0.0,145199.0,15,6,6,1
2024-06-16 16:00:00,5.5,7.8,9.2,97.0,23.4,41,10.1,0.0,148356.0,16,6,6,1
2024-06-16 17:00:00,6.2,8.9,8.3,108.0,24.0,44,10.3,0.0,146334.0,17,6,6,1
2024-06-16 18:00:00,6.9,10.2,7.8,116.0,23.8,46,15.5,0.0,131627.0,18,6,6,1
2024-06-16 19:00:00,7.6,11.6,7.3,123.0,23.2,46,17.4,0.0,113468.0,19,6,6,1
2024-06-16 20:00:00,8.0,12.7,7.2,127.0,23.0,49,16.7,0.0,92639.0,20,6,6,1
2024-06-16 21:00:00,8.4,13.9,8.7,126.0,22.4,55,17.2,0.0,80683.0,21,6,6,1
2024-06-16 22:00:00,8.8,15.1,13.1,115.0,21.4,63,18.6,0.0,62468.0,22,6,6,1
2024-06-16 23:00:00,9.3,16.4,19.2,99.0,20.4,70,17.8,0.0,43457.0,23,6,6,1
2024-06-17 00:00:00,17.2,27.6,23.2,76.0,19.1,78,15.5,0.0,21238.0,0,0,6,0
2024-06-17 01:00:00,16.2,26.4,24.2,71.0,18.0,84,12.6,0.0,8087.0,1,0,6,0
2024-06-17 02:00:00,15.2,25.0,25.5,64.0,17.6,88,10.3,0.0,5228.0,2,0,6,0
2024-06-17 03:00:00,14.1,22.9,26.0,59.0,17.1,92,7.1,0.0,6053.0,3,0,6,0
2024-06-17 04:00:00,13.0,20.4,24.9,57.0,16.9,93,6.8,0.0,17391.0,4,0,6,0
2024-06-17 05:00:00,12.2,19.1,23.1,57.0,16.8,95,6.7,0.0,64114.0,5,0,6,0
2024-06-17 06:00:00,11.1,17.4,21.7,57.0,16.8,96,6.2,0.0,130906.0,6,0,6,0
2024-06-17 07:00:00,10.4,16.0,21.5,56.0,16.6,97,6.6,0.0,228059.0,7,0,6,0
2024-06-17 08:00:00,9.8,15.0,21.8,56.0,16.1,97,7.7,0.0,308548.0,8,0,6,0
2024-06-17 09:00:00,9.4,14.2,21.8,56.0,16.2,98,6.5,0.0,201327.0,9,0,6,0
2024-06-17 10:00:00,9.1,13.6,21.1,55.0,16.6,96,6.0,0.0,142870.0,10,0,6,0
2024-06-17 11:00:00,8.4,12.7,20.0,55.0,18.5,86,7.0,0.0,135550.0,11,0,6,0
2024-06-17 12:00:00,7.9,12.0,18.9,58.0,20.5,74,9.2,0.0,143613.0,12,0,6,0
2024-06-17 13:00:00,9.3,14.2,17.0,67.0,22.6,66,10.8,0.0,159097.0,13,0,6,0
2024-06-17 14:00:00,11.3,17.2,14.2,81.0,24.5,60,12.4,0.0,181765.0,14,0,6,0
2024-06-17 15:00:00,12.4,18.9,11.7,95.0,26.1,56,15.4,0.0,227653.0,15,0,6,0
2024-06-17 16:00:00,13.3,20.1,9.4,112.0,27.8,50,17.3,0.0,276771.0,16,0,6,0
2024-06-17 17:00:00,14.1,21.4,7.4,129.0,29.0,48,17.3,0.0,349021.0,17,0,6,0
2024-06-17 18:00:00,14.7,22.5,6.4,140.0,29.5,49,19.8,0.0,261751.0,18,0,6,0
2024-06-17 19:00:00,16.0,24.4,6.9,140.0,28.7,56,22.9,0.0,168550.0,19,0,6,0
2024-06-17 20:00:00,15.8,24.4,8.4,132.0,27.5,60,25.8,0.0,126150.0,20,0,6,0
2024-06-17 21:00:00,15.0,23.5,10.7,122.0,27.4,60,25.6,0.0,96670.0,21,0,6,0
2024-06-17 22:00:00,14.4,22.5,14.4,109.0,27.4,62,25.3,0.0,71044.0,22,0,6,0
2024-06-17 23:00:00,13.6,21.3,18.9,92.0,26.0,66,24.5,0.0,45552.0,23,0,6,0
2024-06-18 00:00:00,14.8,23.0,26.0,77.0,25.0,65,21.7,0.0,21914.0,0,1,6,0
2024-06-18 01:00:00,13.6,21.4,25.1,72.0,24.3,69,16.4,0.0,8107.0,1,1,6,0
2024-06-18 02:00:00,12.3,19.6,23.9,65.0,23.5,71,15.9,0.0,4974.0,2,1,6,0
2024-06-18 03:00:00,11.5,18.4,22.6,59.0,23.0,72,15.7,0.0,6277.0,3,1,6,0
2024-06-18 04:00:00,11.3,18.0,21.3,56.0,22.1,75,12.0,0.0,18308.0,4,1,6,0
2024-06-18 05:00:00,11.2,17.6,19.9,54.0,21.5,78,10.5,0.0,68439.0,5,1,6,0
2024-06-18 06:00:00,11.0,17.1,18.7,52.0,21.0,81,11.5,0.0,148676.0,6,1,6,0
2024-06-18 07:00:00,10.8,16.6,17.7,50.0,20.9,82,12.7,0.0,280253.0,7,1,6,0
2024-06-18 08:00:00,10.6,16.2,16.8,49.0,20.8,83,12.0,0.0,382667.0,8,1,6,0
2024-06-18 09:00:00,10.4,15.8,16.1,48.0,20.5,84,11.8,0.0,244168.0,9,1,6,0
2024-06-18 10:00:00,10.4,15.8,15.6,47.0,20.5,83,11.0,0.0,163626.0,10,1,6,0
2024-06-18 11:00:00,10.7,16.2,15.2,47.0,21.8,78,9.4,0.0,157074.0,11,1,6,0
2024-06-18 12:00:00,11.6,17.5,14.5,53.0,23.4,71,10.7,0.0,165713.0,12,1,6,0
2024-06-18 13:00:00,12.8,19.3,14.6,65.0,25.4,67,10.6,0.0,175456.0,13,1,6,0
2024-06-18 14:00:00,15.2,22.6,14.7,82.0,27.1,64,11.2,0.0,208135.0,14,1,6,0
2024-06-18 15:00:00,16.9,25.1,14.0,102.0,28.8,60,12.3,0.0,260001.0,15,1,6,0
2024-06-18 16:00:00,17.4,25.8,11.7,128.0,29.8,59,14.4,0.0,318482.0,16,1,6,0
2024-06-18 17:00:00,17.3,25.8,8.7,157.0,30.0,59,18.3,0.0,407912.0,17,1,6,0
2024-06-18 18:00:00,16.2,24.3,6.8,174.0,29.9,59,20.8,0.0,307816.0,18,1,6,0
2024-06-18 19:00:00,14.8,22.3,6.4,174.0,29.6,59,22.0,0.0,195160.0,19,1,6,0
2024-06-18 20:00:00,13.5,20.5,7.0,162.0,29.4,58,23.8,0.0,146788.0,20,1,6,0
2024-06-18 21:00:00,12.6,19.3,9.4,145.0,28.5,59,24.4,0.0,127536.0,21,1,6,0
2024-06-18 22:00:00,12.5,19.0,15.1,121.0,27.5,59,22.9,0.0,101286.0,22,1,6,0
2024-06-18 23:00:00,13.0,19.6,22.5,92.0,26.4,62,20.5,0.0,56912.0,23,1,6,0
2024-06-19 00:00:00,15.3,23.1,30.0,67.0,25.3,64,18.4,0.0,28814.0,0,2,6,0
2024-06-19 01:00:00,13.0,19.5,28.0,64.0,24.3,65,16.6,0.0,10906.0,1,2,6,0
2024-06-19 02:00:00,11.5,17.2,25.1,60.0,24.0,65,13.8,0.0,6415.0,2,2,6,0
2024-06-19 03:00:00,10.4,15.6,22.6,57.0,23.5,64,12.1,0.0,6291.0,3,2,6,0
2024-06-19 04:00:00,9.8,14.6,20.6,55.0,22.8,64,11.5,0.0,15989.0,4,2,6,0
2024-06-19 05:00:00,9.4,13.9,19.0,53.0,22.0,65,10.2,0.0,56399.0,5,2,6,0
2024-06-19 06:00:00,9.0,13.2,17.9,51.0,21.3,68,9.6,0.0,101349.0,6,2,6,0
2024-06-19 07:00:00,8.7,12.9,17.7,47.0,20.8,72,9.3,0.0,141032.0,7,2,6,0
2024-06-19 08:00:00,8.8,13.0,18.0,42.0,20.2,76,7.2,0.0,176594.0,8,2,6,0
2024-06-19 09:00:00,9.0,13.3,18.2,39.0,19.8,80,5.9,0.0,156846.0,9,2,6,0
2024-06-19 10:00:00,9.4,13.9,18.1,36.0,20.1,81,7.6,0.0,150339.0,10,2,6,0
2024-06-19 11:00:00,10.0,14.8,17.8,35.0,21.5,78,9.0,0.0,157985.0,11,2,6,0
2024-06-19 12:00:00,12.2,17.9,16.7,42.0,23.0,74,10.0,0.0,167761.0,12,2,6,0
2024-06-19 13:00:00,13.8,20.1,16.6,54.0,25.0,70,10.3,0.0,182441.0,13,2,6,0
2024-06-19 14:00:00,15.7,22.8,16.3,71.0,26.9,66,9.6,0.0,200537.0,14,2,6,0
2024-06-19 15:00:00,18.0,26.0,15.3,89.0,28.8,61,9.7,0.0,232111.0,15,2,6,0
2024-06-19 16:00:00,18.3,26.6,12.8,111.0,30.5,55,9.2,0.0,250976.0,16,2,6,0
2024-06-19 17:00:00,17.2,25.3,9.5,135.0,31.1,54,11.9,0.0,271187.0,17,2,6,0
2024-06-19 18:00:00,16.3,24.2,7.3,150.0,30.1,58,19.9,0.0,223313.0,18,2,6,0
2024-06-19 19:00:00,15.1,22.5,6.7,151.0,30.0,54,22.8,0.0,159305.0,19,2,6,0
2024-06-19 20:00:00,13.5,20.3,7.2,143.0,29.0,51,25.0,0.0,128043.0,20,2,6,0
2024-06-19 21:00:00,11.7,17.6,9.3,129.0,28.2,48,23.7,0.0,115570.0,21,2,6,0
2024-06-19 22:00:00,9.9,15.0,14.5,107.0,27.2,48,22.2,0.0,96072.0,22,2,6,0
2024-06-19 23:00:00,8.5,12.8,21.3,80.0,26.0,55,19.2,0.0,54959.0,23,2,6,0
2024-06-20 00:00:00,10.8,16.1,29.9,57.0,24.9,60,15.5,0.0,24671.0,0,3,6,0
2024-06-20 01:00:00,8.6,12.9,28.5,55.0,23.5,66,14.3,0.0,9239.0,1,3,6,0
2024-06-20 02:00:00,7.1,10.6,26.6,52.0,23.2,68,11.9,0.0,5603.0,2,3,6,0
2024-06-20 03:00:00,6.2,9.2,24.8,49.0,23.1,66,12.1,0.0,6533.0,3,3,6,0
2024-06-20 04:00:00,6.0,8.9,23.5,46.0,22.7,65,11.6,0.0,18423.0,4,3,6,0
2024-06-20 05:00:00,6.0,8.9,22.3,42.0,22.0,69,11.8,0.0,67677.0,5,3,6,0
2024-06-20 06:00:00,5.9,8.7,21.5,39.0,21.5,73,9.9,0.0,143604.0,6,3,6,0
2024-06-20 07:00:00,5.9,8.6,21.4,35.0,21.0,74,9.9,0.0,267516.0,7,3,6,0
2024-06-20 08:00:00,5.9,8.6,21.5,31.0,20.4,76,8.3,0.0,362481.0,8,3,6,0
2024-06-20 09:00:00,5.9,8.6,21.3,29.0,19.9,79,7.6,0.0,235316.0,9,3,6,0
2024-06-20 10:00:00,6.2,9.1,20.1,28.0,20.0,80,8.4,0.0,162482.0,10,3,6,0
2024-06-20 11:00:00,6.8,10.0,18.5,29.0,21.5,75,9.8,0.0,157386.0,11,3,6,0
2024-06-20 12:00:00,15.6,22.9,18.3,38.0,23.8,67,10.0,0.0,164651.0,12,3,6,0
2024-06-20 13:00:00,16.9,24.6,17.2,60.0,26.5,61,10.0,0.0,178396.0,13,3,6,0
2024-06-20 14:00:00,19.0,27.7,15.7,91.0,28.7,55,12.3,0.0,213602.0,14,3,6,0
2024-06-20 15:00:00,21.5,31.3,13.7,118.0,31.0,49,13.3,0.0,260993.0,15,3,6,0
2024-06-20 16:00:00,19.5,29.0,10.9,138.0,32.4,43,14.9,0.0,308601.0,16,3,6,0
2024-06-20 17:00:00,16.7,25.9,7.6,154.0,33.2,41,14.8,0.0,388896.0,17,3,6,0
2024-06-20 18:00:00,14.9,23.7,5.5,165.0,33.4,40,14.9,0.0,302601.0,18,3,6,0
2024-06-20 19:00:00,14.1,22.6,4.5,172.0,33.1,44,18.0,0.0,203078.0,19,3,6,0
2024-06-20 20:00:00,13.4,21.5,4.6,174.0,31.8,52,20.2,0.0,150234.0,20,3,6,0
2024-06-20 21:00:00,12.9,20.4,7.3,166.0,30.6,54,21.3,0.0,124984.0,21,3,6,0
2024-06-20 22:00:00,14.2,21.7,15.4,143.0,29.4,56,19.3,0.0,96947.0,22,3,6,0
2024-06-20 23:00:00,15.3,22.9,26.1,110.0,27.9,59,17.1,0.0,58903.0,23,3,6,0
2024-06-21 00:00:00,18.8,27.7,38.9,85.0,26.5,61,16.3,0.0,31734.0,0,4,6,0
2024-06-21 01:00:00,15.9,23.6,35.9,80.0,26.5,66,8.3,0.0,11556.0,1,4,6,0
2024-06-21 02:00:00,13.9,20.7,31.6,72.0,25.5,67,8.1,0.0,6906.0,2,4,6,0
2024-06-21 03:00:00,12.5,18.6,27.8,66.0,24.7,66,9.2,0.0,7071.0,3,4,6,0
2024-06-21 04:00:00,11.5,17.3,24.9,62.0,24.5,65,8.2,0.0,18127.0,4,4,6,0
2024-06-21 05:00:00,10.9,16.5,22.3,60.0,24.8,64,11.6,0.0,63928.0,5,4,6,0
2024-06-21 06:00:00,10.6,16.1,20.3,58.0,24.4,67,11.8,0.0,132374.0,6,4,6,0
2024-06-21 07:00:00,10.8,16.4,18.9,56.0,23.6,70,11.9,0.0,224469.0,7,4,6,0
2024-06-21 08:00:00,11.0,16.8,17.9,54.0,23.1,70,13.0,0.0,259610.0,8,4,6,0
2024-06-21 09:00:00,11.3,17.3,17.2,54.0,22.8,68,12.4,0.0,185363.0,9,4,6,0
2024-06-21 10:00:00,11.7,18.0,17.0,53.0,22.7,67,11.6,0.0,150784.0,10,4,6,0
2024-06-21 11:00:00,12.4,18.9,17.1,53.0,24.0,64,11.4,0.0,154107.0,11,4,6,0
2024-06-21 12:00:00,9.9,14.7,17.6,58.0,25.9,60,10.2,0.0,165383.0,12,4,6,0
2024-06-21 13:00:00,12.7,18.9,16.6,81.0,28.5,59,8.1,0.0,183518.0,13,4,6,0
2024-06-21 14:00:00,15.8,23.2,15.0,114.0,30.9,52,8.0,0.0,219535.0,14,4,6,0
2024-06-21 15:00:00,14.9,22.1,13.1,142.0,32.8,47,8.5,0.0,257893.0,15,4,6,0
